customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03614,Male,0,Yes,No,29,Yes,DSL,Yes,No internet,No internet,Month-to-month,Mailed check,65.63,1870.64,1
CUST-03615,Male,0,No,No,5,Yes,Fiber optic,No internet,No internet,Yes,Month-to-month,Bank transfer,109.41,599.26,0
CUST-03616,Male,1,No,No,21,Yes,Fiber optic,No,No,No internet,Month-to-month,Electronic check,69.79,1489.66,1
CUST-03617,Male,0,No,Yes,71,Yes,DSL,No,No,No internet,Month-to-month,Bank transfer,104.18,7939.52,0
CUST-03618,Male,0,No,Yes,67,Yes,DSL,No,No internet,Yes,One year,Bank transfer,100.14,7317.64,0
CUST-03619,Female,0,No,No,47,Yes,DSL,No,Yes,No,Two year,Credit card,61.05,2969.98,0
CUST-03620,Male,0,No,No,35,Yes,Fiber optic,No,No internet,Yes,One year,Mailed check,43.01,1520.08,1
CUST-03621,Female,0,Yes,Yes,68,Yes,Fiber optic,No internet,Yes,No internet,Two year,Mailed check,60.61,3712.23,0
CUST-03622,Female,0,Yes,Yes,69,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Mailed check,102.62,6429.38,1
CUST-03623,Female,0,No,Yes,1,Yes,Fiber optic,No,Yes,No,One year,Mailed check,42.76,40.2,1
CUST-03624,Male,0,No,No,68,Yes,DSL,No,No,Yes,Two year,Bank transfer,72.44,4616.58,0
CUST-03625,Male,1,No,No,12,Yes,DSL,Yes,Yes,No internet,One year,Credit card,100.61,1148.1,0
CUST-03626,Male,0,No,No,60,Yes,DSL,No internet,Yes,No,Month-to-month,Credit card,55.35,3191.44,0
CUST-03627,Male,0,Yes,No,27,No,DSL,No,No internet,No,One year,Mailed check,84.22,2210.3,0
CUST-03628,Male,0,Yes,Yes,56,Yes,DSL,No internet,Yes,Yes,One year,Bank transfer,44.56,2455.7,0
CUST-03629,Male,0,No,Yes,23,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Mailed check,30.93,654.32,1
CUST-03630,Female,1,No,No,25,Yes,DSL,Yes,No internet,Yes,Two year,Mailed check,99.44,2258.46,0
CUST-03631,Female,0,No,Yes,21,Yes,Fiber optic,Yes,No,No internet,Two year,Credit card,29.9,649.74,0
CUST-03632,Female,0,No,No,61,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Credit card,47.14,2897.01,0
CUST-03633,Female,0,No,Yes,63,Yes,Fiber optic,Yes,No,No,One year,Mailed check,105.51,6572.87,0
CUST-03634,Female,0,No,No,52,Yes,DSL,No,No internet,No,One year,Bank transfer,54.65,2918.21,0
CUST-03635,Male,0,Yes,No,25,Yes,No,No internet,No,No,One year,Mailed check,117.3,3124.68,0
CUST-03636,Male,1,Yes,Yes,55,Yes,No,No,Yes,No,Month-to-month,Credit card,117.97,6394.52,0
CUST-03637,Female,0,Yes,Yes,46,Yes,DSL,Yes,No,No internet,Two year,Credit card,46.83,2214.98,0
CUST-03638,Female,0,Yes,Yes,32,Yes,Fiber optic,Yes,No,No,Month-to-month,Bank transfer,24.1,841.16,0
CUST-03639,Female,0,No,Yes,55,Yes,No,No,No internet,Yes,Month-to-month,Mailed check,90.51,5316.18,0
CUST-03640,Male,1,Yes,Yes,5,No,Fiber optic,No,No internet,No internet,Two year,Mailed check,65.1,320.68,0
CUST-03641,Male,0,Yes,No,36,Yes,DSL,No internet,No internet,No internet,One year,Electronic check,30.08,1114.22,0
CUST-03642,Male,0,No,No,49,Yes,Fiber optic,No internet,No internet,No,Two year,Mailed check,90.75,4159.55,0
CUST-03643,Male,0,Yes,No,58,No,Fiber optic,No internet,No internet,Yes,Month-to-month,Bank transfer,23.12,1357.19,1
CUST-03644,Male,0,Yes,Yes,39,Yes,Fiber optic,No internet,No internet,Yes,Month-to-month,Credit card,107.02,4575.57,0
CUST-03645,Male,0,Yes,No,61,Yes,No,Yes,No internet,No,Two year,Electronic check,33.87,2073.64,0
CUST-03646,Male,1,No,Yes,9,Yes,Fiber optic,Yes,No internet,No internet,Month-to-month,Bank transfer,32.73,319.76,1
CUST-03647,Female,0,No,Yes,6,Yes,DSL,No internet,No,No,Two year,Bank transfer,37.57,221.24,0
CUST-03648,Female,0,No,Yes,35,Yes,Fiber optic,No internet,No internet,No internet,Two year,Electronic check,116.03,4466.22,0
CUST-03649,Male,0,No,No,39,Yes,Fiber optic,Yes,No,No,One year,Mailed check,89.32,3538.67,0
CUST-03650,Female,0,Yes,No,22,Yes,DSL,Yes,Yes,Yes,Month-to-month,Electronic check,100.14,2001.4,1
CUST-03651,Male,0,No,Yes,41,Yes,Fiber optic,Yes,No internet,No,One year,Bank transfer,59.76,2492.67,0
CUST-03652,Female,0,No,No,5,Yes,No,No internet,Yes,Yes,Two year,Mailed check,53.63,256.06,0
CUST-03653,Male,0,No,No,42,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Credit card,43.45,1654.27,0
CUST-03654,Male,0,Yes,Yes,67,Yes,DSL,Yes,Yes,Yes,Month-to-month,Electronic check,68.06,4852.64,0
CUST-03655,Female,0,Yes,Yes,30,Yes,DSL,Yes,No,Yes,Month-to-month,Bank transfer,75.18,2154.24,0
CUST-03656,Male,0,Yes,No,57,Yes,Fiber optic,No,No internet,Yes,Month-to-month,Mailed check,83.18,5022.46,0
CUST-03657,Female,0,Yes,No,29,Yes,Fiber optic,No,No,Yes,Two year,Bank transfer,45.71,1269.44,0
CUST-03658,Male,0,No,Yes,37,Yes,DSL,Yes,Yes,Yes,Two year,Mailed check,114.87,3990.36,0
CUST-03659,Female,0,Yes,No,13,Yes,Fiber optic,Yes,No,No,Two year,Mailed check,36.98,526.31,0
CUST-03660,Male,1,No,No,32,Yes,DSL,No,No internet,No,One year,Electronic check,116.57,3627.02,0
CUST-03661,Female,0,Yes,No,46,Yes,DSL,No internet,No,No,One year,Credit card,21.49,1008.58,1
CUST-03662,Male,0,No,Yes,23,Yes,Fiber optic,Yes,No,No internet,Month-to-month,Mailed check,68.11,1600.99,0
CUST-03663,Female,0,Yes,Yes,45,Yes,DSL,Yes,Yes,Yes,One year,Bank transfer,53.34,2429.33,0
CUST-03664,Female,0,Yes,Yes,17,Yes,No,Yes,Yes,No internet,One year,Mailed check,64.91,1194.99,0
CUST-03665,Female,0,Yes,No,66,Yes,DSL,No internet,No internet,Yes,Two year,Credit card,77.07,5264.08,0
CUST-03666,Female,0,Yes,Yes,6,Yes,Fiber optic,No,Yes,Yes,Two year,Bank transfer,63.56,374.02,0
CUST-03667,Male,0,No,Yes,18,Yes,Fiber optic,No internet,No,No,Two year,Mailed check,61.48,1186.84,0
CUST-03668,Female,0,Yes,No,22,Yes,Fiber optic,No internet,Yes,No internet,Two year,Mailed check,93.27,1921.05,0
CUST-03669,Male,0,No,No,33,Yes,Fiber optic,Yes,No internet,Yes,Two year,Electronic check,88.59,2949.33,0
CUST-03670,Male,0,No,No,30,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Credit card,103.33,3379.23,0
CUST-03671,Male,0,Yes,No,32,Yes,Fiber optic,No,No internet,No internet,Two year,Mailed check,45.0,1476.11,0
CUST-03672,Male,0,Yes,Yes,42,No,Fiber optic,No internet,No internet,No internet,One year,Credit card,80.95,3615.43,0
CUST-03673,Male,0,Yes,Yes,10,Yes,Fiber optic,No,No,Yes,Month-to-month,Mailed check,78.52,809.32,1
CUST-03674,Male,0,Yes,No,36,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Bank transfer,56.97,2190.12,1
CUST-03675,Male,0,No,Yes,34,Yes,Fiber optic,Yes,No,No,One year,Credit card,68.61,2540.11,0
CUST-03676,Male,0,No,Yes,28,Yes,Fiber optic,No,No internet,No internet,Month-to-month,Bank transfer,51.38,1373.3,1
CUST-03677,Female,1,Yes,No,11,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Credit card,34.18,351.14,1
CUST-03678,Female,0,No,No,39,Yes,No,Yes,Yes,Yes,One year,Bank transfer,41.38,1608.65,0
CUST-03679,Male,0,Yes,No,47,Yes,Fiber optic,Yes,No internet,No,Two year,Mailed check,30.55,1493.82,0
CUST-03680,Female,0,No,Yes,19,No,Fiber optic,No internet,No internet,No internet,Two year,Bank transfer,88.31,1586.34,0
CUST-03681,Female,0,Yes,Yes,15,Yes,DSL,Yes,Yes,Yes,Month-to-month,Bank transfer,86.07,1163.0,0
CUST-03682,Male,0,No,Yes,28,No,Fiber optic,No internet,Yes,No internet,Month-to-month,Mailed check,115.06,3120.48,1
CUST-03683,Female,0,Yes,Yes,24,Yes,Fiber optic,No internet,No internet,No internet,Month-to-month,Credit card,92.97,2440.51,1
CUST-03684,Female,0,Yes,Yes,72,Yes,No,No internet,Yes,No internet,Month-to-month,Bank transfer,25.2,1885.15,0
CUST-03685,Female,0,Yes,Yes,9,Yes,Fiber optic,No internet,Yes,No,Month-to-month,Electronic check,108.42,956.52,1
CUST-03686,Male,1,Yes,No,47,Yes,Fiber optic,Yes,No internet,No,Two year,Electronic check,106.27,4687.59,0
CUST-03687,Male,0,No,No,33,Yes,DSL,No internet,No internet,No,One year,Bank transfer,64.33,2061.79,0
CUST-03688,Female,0,Yes,No,62,Yes,Fiber optic,No internet,No,No,Month-to-month,Bank transfer,78.59,4550.83,0
CUST-03689,Male,0,Yes,No,19,Yes,No,No internet,No,No internet,Month-to-month,Bank transfer,117.61,2058.64,1
CUST-03690,Male,0,No,Yes,67,No,DSL,Yes,Yes,No,Month-to-month,Credit card,73.23,5305.54,1
CUST-03691,Female,1,No,No,40,Yes,DSL,No,No internet,Yes,Month-to-month,Mailed check,110.53,4861.24,0
CUST-03692,Female,0,Yes,No,47,Yes,Fiber optic,No internet,Yes,Yes,Month-to-month,Electronic check,28.3,1240.75,0
CUST-03693,Female,0,No,No,65,Yes,Fiber optic,No,No internet,Yes,Two year,Electronic check,39.11,2315.66,0
CUST-03694,Female,0,No,No,29,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Credit card,64.08,1795.04,1
CUST-03695,Male,0,Yes,Yes,50,No,Fiber optic,No internet,Yes,Yes,Month-to-month,Bank transfer,78.48,3893.91,0
CUST-03696,Male,0,Yes,Yes,13,Yes,Fiber optic,No,No internet,Yes,Month-to-month,Bank transfer,101.62,1243.07,1
CUST-03697,Male,0,Yes,Yes,1,Yes,DSL,No,No,No internet,One year,Mailed check,118.83,114.11,0
CUST-03698,Male,0,Yes,No,34,Yes,Fiber optic,No internet,No,No,Month-to-month,Mailed check,58.89,1882.47,0
CUST-03699,Male,1,Yes,No,48,No,DSL,Yes,No internet,Yes,Month-to-month,Electronic check,24.74,1252.66,0
CUST-03700,Male,0,No,Yes,48,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Mailed check,100.12,5010.08,1
CUST-03701,Male,0,No,No,49,Yes,Fiber optic,No internet,Yes,No,One year,Electronic check,80.44,4047.94,0
CUST-03702,Male,0,Yes,No,64,Yes,No,No internet,Yes,No,Month-to-month,Credit card,39.85,2492.87,0
CUST-03703,Male,1,Yes,Yes,61,Yes,Fiber optic,No,No internet,No internet,Month-to-month,Bank transfer,69.48,4585.01,0
CUST-03704,Female,0,Yes,No,29,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer,94.23,2989.29,1
CUST-03705,Male,1,Yes,No,39,Yes,Fiber optic,No,No internet,Yes,Month-to-month,Electronic check,97.04,3537.53,1
CUST-03706,Male,0,No,No,26,No,DSL,No internet,No,Yes,Month-to-month,Bank transfer,69.96,1718.19,0
CUST-03707,Male,0,No,No,17,Yes,DSL,No internet,No,No internet,Month-to-month,Credit card,50.52,863.24,1
CUST-03708,Female,0,Yes,No,71,Yes,No,Yes,No internet,No,Month-to-month,Mailed check,117.37,7652.03,0
CUST-03709,Female,1,No,No,13,Yes,No,Yes,No,No internet,Month-to-month,Credit card,86.34,1108.15,0
CUST-03710,Male,0,No,No,69,Yes,No,No internet,No,No internet,Month-to-month,Bank transfer,60.82,4265.23,0
CUST-03711,Male,0,Yes,No,26,Yes,DSL,Yes,No,Yes,Month-to-month,Credit card,48.05,1254.82,1
CUST-03712,Female,0,Yes,No,49,No,Fiber optic,No,Yes,No,Month-to-month,Bank transfer,93.11,4408.1,0
CUST-03713,Male,0,No,No,67,Yes,Fiber optic,Yes,No internet,Yes,Two year,Electronic check,44.22,2987.89,0
CUST-03714,Female,0,No,Yes,7,No,Fiber optic,Yes,Yes,No internet,One year,Mailed check,37.17,284.07,1
CUST-03715,Male,0,No,Yes,58,Yes,Fiber optic,No internet,No internet,No internet,Two year,Mailed check,72.98,3983.96,0
CUST-03716,Female,1,No,Yes,49,Yes,Fiber optic,No internet,Yes,No,Two year,Bank transfer,49.0,2475.35,0
CUST-03717,Female,1,Yes,Yes,53,Yes,Fiber optic,No,No,No,Two year,Bank transfer,82.89,3991.98,0
CUST-03718,Male,0,No,No,65,Yes,DSL,Yes,Yes,No,One year,Mailed check,31.79,1887.16,0
CUST-03719,Female,0,Yes,Yes,62,Yes,DSL,No internet,Yes,Yes,One year,Credit card,85.49,5355.32,0
CUST-03720,Female,0,No,Yes,17,Yes,DSL,No internet,No internet,No internet,Month-to-month,Credit card,48.33,756.69,0
CUST-03721,Female,0,No,Yes,43,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Credit card,20.02,778.62,0
CUST-03722,Male,0,Yes,Yes,25,Yes,DSL,No,Yes,No,One year,Mailed check,32.69,763.56,0
CUST-03723,Male,0,Yes,Yes,3,Yes,DSL,No,No internet,No,Two year,Electronic check,113.36,344.49,1
CUST-03724,Female,1,No,No,29,No,Fiber optic,Yes,No,Yes,Month-to-month,Bank transfer,106.74,3221.35,0
CUST-03725,Female,0,No,Yes,32,Yes,No,No,No,Yes,One year,Bank transfer,43.36,1304.96,0
CUST-03726,Male,0,Yes,No,26,Yes,No,Yes,No,Yes,Month-to-month,Mailed check,97.84,2629.45,1
CUST-03727,Male,0,No,No,16,Yes,DSL,Yes,No internet,Yes,Month-to-month,Electronic check,80.86,1211.6,1
CUST-03728,Male,0,Yes,No,25,Yes,DSL,Yes,No internet,No,Month-to-month,Mailed check,117.09,2993.67,1
CUST-03729,Female,0,Yes,No,54,Yes,DSL,No internet,Yes,No internet,Month-to-month,Credit card,57.36,3042.9,0
CUST-03730,Male,0,No,Yes,28,Yes,No,No internet,No internet,No internet,Month-to-month,Credit card,88.15,2544.12,1
CUST-03731,Male,1,No,No,56,Yes,Fiber optic,No internet,Yes,No,One year,Bank transfer,26.35,1621.7,0
CUST-03732,Male,0,Yes,No,65,No,DSL,No,No internet,No internet,Two year,Bank transfer,59.62,4214.63,1
CUST-03733,Male,0,Yes,No,41,Yes,No,No internet,No internet,Yes,Two year,Bank transfer,116.38,4298.51,0
CUST-03734,Female,0,Yes,Yes,51,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer,73.9,4059.44,0
CUST-03735,Female,0,Yes,No,71,Yes,No,No,No,Yes,Two year,Credit card,48.79,3163.75,0
CUST-03736,Male,0,Yes,Yes,29,Yes,DSL,No,No internet,No,Month-to-month,Credit card,32.03,1013.03,1
CUST-03737,Female,0,Yes,Yes,19,Yes,Fiber optic,No internet,Yes,Yes,Month-to-month,Electronic check,90.35,1641.74,1
CUST-03738,Male,0,No,No,66,Yes,Fiber optic,No internet,No internet,Yes,One year,Bank transfer,84.49,5444.78,0
CUST-03739,Female,0,No,No,41,Yes,No,No internet,No internet,Yes,Month-to-month,Mailed check,57.39,2160.82,0
CUST-03740,Male,0,Yes,No,45,Yes,No,No internet,No internet,No internet,Month-to-month,Electronic check,115.09,4777.44,1
CUST-03741,Male,0,No,No,15,Yes,Fiber optic,No,No internet,No,Month-to-month,Electronic check,22.22,348.41,0
CUST-03742,Female,0,Yes,Yes,3,Yes,DSL,No,No internet,No,One year,Credit card,50.37,164.54,1
CUST-03743,Male,1,Yes,No,11,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Bank transfer,112.11,1260.53,0
CUST-03744,Male,0,Yes,Yes,53,Yes,No,No,No internet,No internet,One year,Electronic check,52.09,2879.95,0
CUST-03745,Female,0,No,Yes,46,Yes,Fiber optic,No,Yes,Yes,One year,Bank transfer,45.23,2189.59,0
CUST-03746,Male,0,No,Yes,30,No,Fiber optic,No internet,Yes,No,One year,Credit card,73.42,2098.11,1
CUST-03747,Female,0,Yes,Yes,57,Yes,Fiber optic,Yes,No,No,Two year,Electronic check,102.38,5304.88,0
CUST-03748,Male,0,Yes,No,18,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,30.31,491.23,0
CUST-03749,Male,0,No,Yes,51,No,Fiber optic,No internet,Yes,Yes,Month-to-month,Mailed check,114.3,5655.18,1
CUST-03750,Female,1,No,Yes,48,Yes,Fiber optic,No internet,No,No internet,Month-to-month,Credit card,99.51,4529.5,0
CUST-03751,Female,0,Yes,No,66,No,No,Yes,No internet,No,Month-to-month,Mailed check,38.13,2296.29,0
CUST-03752,Male,0,Yes,No,8,Yes,Fiber optic,No,No,No,One year,Credit card,91.2,682.84,0
CUST-03753,Male,0,No,No,22,Yes,Fiber optic,No,No internet,No,Month-to-month,Mailed check,58.5,1190.35,0
CUST-03754,Female,0,No,No,6,Yes,DSL,No,No internet,No internet,Month-to-month,Credit card,60.23,391.37,0
CUST-03755,Female,1,Yes,Yes,57,Yes,DSL,No,Yes,No,One year,Credit card,98.33,5201.56,0
CUST-03756,Male,0,Yes,Yes,36,Yes,No,Yes,No internet,No,One year,Electronic check,116.28,4217.6,0
CUST-03757,Male,0,Yes,Yes,57,Yes,DSL,No internet,No,No,One year,Mailed check,32.67,1896.87,0
CUST-03758,Male,0,Yes,Yes,49,Yes,No,No internet,No,No internet,Two year,Mailed check,62.06,3067.39,0
CUST-03759,Female,0,Yes,Yes,45,Yes,Fiber optic,Yes,No internet,No,One year,Mailed check,68.09,2818.35,0
CUST-03760,Male,0,Yes,Yes,66,Yes,Fiber optic,No,No,No,One year,Electronic check,57.63,3665.74,0
CUST-03761,Female,0,No,No,45,Yes,No,No internet,No,No internet,Month-to-month,Bank transfer,56.32,2306.95,0
CUST-03762,Male,0,No,No,20,Yes,Fiber optic,No,Yes,No,Two year,Credit card,25.23,494.07,0
CUST-03763,Female,1,No,Yes,64,Yes,No,No internet,Yes,Yes,One year,Mailed check,88.55,5314.25,0
CUST-03764,Male,0,Yes,Yes,67,Yes,DSL,No,Yes,No internet,Month-to-month,Credit card,63.62,4315.08,0
CUST-03765,Female,0,Yes,Yes,3,Yes,Fiber optic,Yes,No internet,Yes,Month-to-month,Electronic check,39.48,123.01,1
CUST-03766,Female,0,No,Yes,54,Yes,Fiber optic,No,Yes,Yes,One year,Credit card,101.6,5521.64,1
CUST-03767,Male,0,No,Yes,64,Yes,DSL,No,No,No,Two year,Electronic check,100.26,6332.24,0
CUST-03768,Female,0,Yes,No,40,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Bank transfer,68.64,2683.73,0
CUST-03769,Female,0,No,No,59,No,Fiber optic,Yes,No,No,Month-to-month,Mailed check,49.85,3142.14,0
CUST-03770,Female,0,No,No,55,Yes,No,No,Yes,No internet,Two year,Electronic check,83.81,4350.83,0
CUST-03771,Male,0,Yes,Yes,62,Yes,DSL,No,No,No internet,Two year,Credit card,48.82,3168.63,0
CUST-03772,Male,0,No,Yes,4,Yes,Fiber optic,No,Yes,No internet,Month-to-month,Electronic check,43.6,183.38,0
CUST-03773,Male,0,No,No,60,Yes,DSL,No internet,Yes,Yes,Month-to-month,Electronic check,93.05,5492.78,0
CUST-03774,Male,0,No,Yes,30,Yes,Fiber optic,No,Yes,No internet,One year,Bank transfer,24.03,691.67,1
CUST-03775,Female,0,Yes,Yes,2,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Mailed check,29.48,58.61,1
CUST-03776,Female,0,Yes,Yes,62,Yes,Fiber optic,No internet,No,No,Two year,Electronic check,20.68,1177.85,0
CUST-03777,Male,0,No,Yes,49,Yes,Fiber optic,No internet,Yes,Yes,Month-to-month,Electronic check,35.29,1572.17,0
CUST-03778,Female,0,No,No,9,Yes,DSL,Yes,No internet,No internet,Month-to-month,Credit card,26.9,223.29,1
CUST-03779,Female,0,Yes,Yes,31,Yes,DSL,Yes,Yes,No,Month-to-month,Electronic check,119.58,3475.03,0
CUST-03780,Male,0,Yes,No,61,Yes,DSL,No internet,Yes,No,Month-to-month,Electronic check,48.88,2984.17,1
CUST-03781,Male,1,Yes,Yes,48,Yes,Fiber optic,No internet,No internet,No internet,Month-to-month,Mailed check,34.93,1793.72,0
CUST-03782,Female,0,Yes,No,25,Yes,No,No internet,No,Yes,Month-to-month,Mailed check,44.1,1044.21,0
CUST-03783,Male,0,Yes,No,36,Yes,DSL,Yes,No internet,Yes,One year,Credit card,113.61,4445.92,0
CUST-03784,Female,0,No,Yes,8,Yes,DSL,Yes,No,No internet,Month-to-month,Electronic check,72.02,628.58,1
CUST-03785,Female,0,Yes,No,58,Yes,Fiber optic,Yes,No internet,No internet,Two year,Electronic check,56.48,3576.5,0
CUST-03786,Male,0,No,No,45,Yes,Fiber optic,No internet,No internet,No internet,Month-to-month,Electronic check,107.34,5156.41,1
CUST-03787,Male,0,No,No,62,Yes,DSL,No internet,No internet,Yes,One year,Bank transfer,59.5,3588.53,0
CUST-03788,Female,0,Yes,No,39,Yes,DSL,No,No,Yes,Month-to-month,Bank transfer,53.5,1908.18,1
CUST-03789,Male,0,Yes,No,58,Yes,DSL,No,Yes,No,Month-to-month,Credit card,40.73,2394.85,0
CUST-03790,Female,0,Yes,Yes,64,Yes,Fiber optic,Yes,Yes,No,One year,Bank transfer,57.78,3741.32,0
CUST-03791,Female,1,No,No,44,Yes,DSL,Yes,No internet,Yes,One year,Credit card,51.67,2432.61,0
CUST-03792,Male,0,Yes,Yes,29,Yes,Fiber optic,No,No,No,One year,Electronic check,87.73,2796.55,1
CUST-03793,Male,0,No,No,59,Yes,Fiber optic,Yes,No,Yes,One year,Bank transfer,48.96,2893.35,0
CUST-03794,Male,0,Yes,No,71,No,Fiber optic,No internet,Yes,No,One year,Mailed check,77.72,5347.28,0
CUST-03795,Male,1,No,Yes,9,Yes,DSL,No,No,No internet,Month-to-month,Bank transfer,26.59,224.28,0
CUST-03796,Female,0,No,No,6,Yes,Fiber optic,No internet,No,Yes,Two year,Electronic check,39.13,211.53,0
CUST-03797,Male,0,Yes,No,29,Yes,Fiber optic,No,No internet,No,One year,Mailed check,60.74,1764.67,0
CUST-03798,Male,0,Yes,No,58,Yes,No,No,No,No internet,Two year,Credit card,113.69,6667.24,0
CUST-03799,Male,1,No,Yes,17,No,DSL,Yes,No,No,Two year,Electronic check,57.73,1045.19,0
CUST-03800,Female,0,No,Yes,16,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Mailed check,86.41,1383.83,0
CUST-03801,Male,0,Yes,No,3,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Bank transfer,45.51,147.9,1
CUST-03802,Male,0,No,Yes,21,Yes,DSL,No internet,Yes,No internet,One year,Credit card,32.7,704.29,0
CUST-03803,Male,1,No,No,64,Yes,No,No internet,No,Yes,One year,Bank transfer,25.85,1767.01,0
CUST-03804,Male,0,Yes,Yes,36,Yes,Fiber optic,Yes,No internet,No,One year,Mailed check,50.54,1691.46,1
CUST-03805,Male,1,Yes,Yes,62,Yes,Fiber optic,No internet,Yes,No internet,One year,Mailed check,35.77,2375.35,0
CUST-03806,Female,0,No,Yes,42,No,DSL,Yes,No,No,Month-to-month,Electronic check,37.4,1625.82,0
CUST-03807,Female,0,No,No,42,Yes,DSL,No,Yes,No internet,Month-to-month,Credit card,96.08,3769.21,1
CUST-03808,Female,0,Yes,Yes,61,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Credit card,21.58,1234.7,1
CUST-03809,Male,0,Yes,No,13,Yes,DSL,Yes,Yes,No internet,One year,Mailed check,75.78,1069.17,0
CUST-03810,Male,0,Yes,Yes,11,Yes,Fiber optic,No,No internet,No,One year,Electronic check,57.95,577.81,0
CUST-03811,Female,1,No,No,54,No,Fiber optic,No internet,No internet,No,Month-to-month,Mailed check,70.65,3786.51,1
CUST-03812,Male,0,Yes,No,16,Yes,Fiber optic,No internet,Yes,Yes,One year,Mailed check,76.28,1174.95,0
CUST-03813,Female,0,No,Yes,8,Yes,Fiber optic,Yes,No internet,Yes,Month-to-month,Credit card,51.34,424.28,1
CUST-03814,Male,0,Yes,Yes,59,Yes,DSL,No,Yes,No internet,Month-to-month,Bank transfer,49.51,3119.51,0
CUST-03815,Female,0,Yes,No,57,Yes,Fiber optic,No,Yes,No internet,One year,Bank transfer,93.34,5171.81,0
CUST-03816,Female,0,No,No,40,Yes,Fiber optic,No,No internet,No,Month-to-month,Credit card,107.13,4222.55,1
CUST-03817,Male,0,Yes,Yes,59,Yes,DSL,No,No,No internet,One year,Electronic check,39.26,2539.6,0
CUST-03818,Male,0,No,Yes,2,Yes,DSL,No internet,No internet,Yes,Two year,Credit card,29.76,62.9,0
CUST-03819,Male,0,Yes,No,10,Yes,DSL,No,No,No internet,Two year,Electronic check,109.78,1185.01,0
CUST-03820,Male,0,Yes,No,44,Yes,DSL,Yes,No,Yes,Month-to-month,Credit card,54.99,2389.93,0
CUST-03821,Male,0,Yes,No,11,Yes,No,Yes,No,No,Month-to-month,Electronic check,75.13,782.48,1
CUST-03822,Female,0,Yes,No,2,Yes,Fiber optic,No internet,Yes,No internet,One year,Mailed check,55.95,109.93,0
CUST-03823,Male,0,Yes,Yes,50,Yes,DSL,Yes,No,Yes,One year,Mailed check,32.58,1699.4,0
CUST-03824,Female,0,No,Yes,12,Yes,DSL,No internet,No,No internet,One year,Electronic check,78.93,873.17,0
CUST-03825,Male,0,No,Yes,23,Yes,DSL,No,No internet,Yes,Month-to-month,Credit card,72.51,1591.17,0
CUST-03826,Female,0,No,Yes,18,Yes,Fiber optic,No internet,Yes,Yes,Month-to-month,Mailed check,40.3,659.63,0
CUST-03827,Female,0,Yes,Yes,62,Yes,DSL,No,Yes,Yes,One year,Credit card,65.19,3987.09,0
CUST-03828,Female,0,Yes,Yes,62,Yes,Fiber optic,Yes,No,No internet,One year,Bank transfer,99.69,6585.55,0
CUST-03829,Male,1,Yes,No,38,Yes,Fiber optic,No internet,No internet,Yes,Month-to-month,Mailed check,79.04,2717.98,0
CUST-03830,Female,0,Yes,Yes,67,Yes,No,No,No,No internet,Month-to-month,Credit card,29.69,2058.98,0
CUST-03831,Male,0,No,No,38,Yes,DSL,No internet,Yes,Yes,One year,Credit card,74.8,3088.27,0
CUST-03832,Female,0,No,Yes,67,Yes,Fiber optic,No,No internet,Yes,Month-to-month,Bank transfer,90.27,5729.87,0
CUST-03833,Male,0,Yes,Yes,61,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Credit card,99.27,6289.98,0
CUST-03834,Female,0,No,No,1,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Electronic check,82.91,90.79,1
CUST-03835,Male,0,Yes,Yes,45,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Mailed check,35.27,1733.89,0
CUST-03836,Male,0,Yes,No,28,Yes,Fiber optic,No internet,Yes,No,One year,Electronic check,91.02,2413.45,0
CUST-03837,Female,0,Yes,No,21,Yes,Fiber optic,No,Yes,No,Month-to-month,Bank transfer,87.73,1695.07,1
CUST-03838,Female,0,No,No,13,No,Fiber optic,No,No internet,No,Month-to-month,Electronic check,22.44,271.2,1
CUST-03839,Male,0,Yes,Yes,27,Yes,No,No internet,No internet,Yes,Month-to-month,Credit card,61.17,1718.33,0
CUST-03840,Female,0,No,No,7,Yes,Fiber optic,No internet,Yes,Yes,Month-to-month,Bank transfer,53.3,389.95,0
